"uniprot_id","enriched_term"
"Q16TX6","Neuron projection"
"Q16UU9","Neuron projection"
"Q16WF1","Neuron projection"
"Q16WM1","Neuron projection"
"Q16XQ1","Neuron projection"
"Q16Y82","Neuron projection"
"Q16Z01","Neuron projection"
"Q170K8","Neuron projection"
"Q170V1","Neuron projection"
"Q174K3","Neuron projection"
"Q179N7","Neuron projection"
"Q179X5","Neuron projection"
"Q17B43","Neuron projection"
"Q17B44","Neuron projection"
"Q17C39","Neuron projection"
"Q17CG1","Neuron projection"
"Q17E44","Neuron projection"
"Q17GI1","Neuron projection"
"Q17J05","Neuron projection"
"Q17J06","Neuron projection"
"Q17K95","Neuron projection"
"Q17L66","Neuron projection"
"Q17L67","Neuron projection"
"Q17M42","Neuron projection"
"Q17MX1","Neuron projection"
"Q17MX6","Neuron projection"
"Q17MX7","Neuron projection"
"Q17PU2","Neuron projection"
"J9EAN8","Positive regulation of cellular process"
"J9HTV7","Positive regulation of cellular process"
"Q0C745","Positive regulation of cellular process"
"Q0C7B1","Positive regulation of cellular process"
"Q0IE98","Positive regulation of cellular process"
"Q0IE99","Positive regulation of cellular process"
"Q16EE7","Positive regulation of cellular process"
"Q16F46","Positive regulation of cellular process"
"Q16G14","Positive regulation of cellular process"
"Q16I15","Positive regulation of cellular process"
"Q16LB3","Positive regulation of cellular process"
"Q16LU2","Positive regulation of cellular process"
"Q16M53","Positive regulation of cellular process"
"Q16M54","Positive regulation of cellular process"
"Q16MG8","Positive regulation of cellular process"
"Q16MM1","Positive regulation of cellular process"
"Q16N83","Positive regulation of cellular process"
"Q16N99","Positive regulation of cellular process"
"Q16NC7","Positive regulation of cellular process"
"Q16NS4","Positive regulation of cellular process"
"Q16PG7","Positive regulation of cellular process"
"Q16PP6","Positive regulation of cellular process"
"Q16PT5","Positive regulation of cellular process"
"Q16PW9","Positive regulation of cellular process"
"Q16PX0","Positive regulation of cellular process"
"Q16R65","Positive regulation of cellular process"
"Q16RU6","Positive regulation of cellular process"
"Q16S36","Positive regulation of cellular process"
"Q16SB0","Positive regulation of cellular process"
"Q16SL7","Positive regulation of cellular process"
"Q16UC4","Positive regulation of cellular process"
"Q16UD8","Positive regulation of cellular process"
"Q16UK1","Positive regulation of cellular process"
"Q16VM1","Positive regulation of cellular process"
"Q16VZ3","Positive regulation of cellular process"
"Q16W03","Positive regulation of cellular process"
"Q16WM1","Positive regulation of cellular process"
"Q16WV5","Positive regulation of cellular process"
"Q16XQ1","Positive regulation of cellular process"
"Q16XT5","Positive regulation of cellular process"
"Q16Y82","Positive regulation of cellular process"
"Q16YG5","Positive regulation of cellular process"
"Q16YZ8","Positive regulation of cellular process"
"Q16YZ9","Positive regulation of cellular process"
"Q170V1","Positive regulation of cellular process"
"Q171J8","Positive regulation of cellular process"
"Q172D9","Positive regulation of cellular process"
"Q173B0","Positive regulation of cellular process"
"Q174K3","Positive regulation of cellular process"
"Q175B9","Positive regulation of cellular process"
"Q176B9","Positive regulation of cellular process"
"Q177S2","Positive regulation of cellular process"
"Q178N5","Positive regulation of cellular process"
"Q179Z3","Positive regulation of cellular process"
"Q17BY7","Positive regulation of cellular process"
"Q17C29","Positive regulation of cellular process"
"Q17C39","Positive regulation of cellular process"
"Q17C93","Positive regulation of cellular process"
"Q17D24","Positive regulation of cellular process"
"Q17DL2","Positive regulation of cellular process"
"Q17E44","Positive regulation of cellular process"
"Q17EB3","Positive regulation of cellular process"
"Q17EP1","Positive regulation of cellular process"
"Q17EP7","Positive regulation of cellular process"
"Q17ET2","Positive regulation of cellular process"
"Q17G69","Positive regulation of cellular process"
"Q17GF2","Positive regulation of cellular process"
"Q17GI1","Positive regulation of cellular process"
"Q17GP3","Positive regulation of cellular process"
"Q17HP2","Positive regulation of cellular process"
"Q17HS6","Positive regulation of cellular process"
"Q17IA0","Positive regulation of cellular process"
"Q17IK5","Positive regulation of cellular process"
"Q17IM8","Positive regulation of cellular process"
"Q17J33","Positive regulation of cellular process"
"Q17JY3","Positive regulation of cellular process"
"Q17K20","Positive regulation of cellular process"
"Q17K67","Positive regulation of cellular process"
"Q17K68","Positive regulation of cellular process"
"Q17KU1","Positive regulation of cellular process"
"Q17M42","Positive regulation of cellular process"
"Q17MT6","Positive regulation of cellular process"
"Q17MX6","Positive regulation of cellular process"
"Q17MX7","Positive regulation of cellular process"
"Q17NE5","Positive regulation of cellular process"
"Q17NG8","Positive regulation of cellular process"
"Q17P09","Positive regulation of cellular process"
"Q17PG3","Positive regulation of cellular process"
"Q1HQT7","Positive regulation of cellular process"
"Q1HRW3","Positive regulation of cellular process"
"J9HTV7","Tissue development"
"Q0C7B1","Tissue development"
"Q0IE98","Tissue development"
"Q0IE99","Tissue development"
"Q16GK5","Tissue development"
"Q16HK0","Tissue development"
"Q16I15","Tissue development"
"Q16IN4","Tissue development"
"Q16KQ8","Tissue development"
"Q16KQ9","Tissue development"
"Q16KR0","Tissue development"
"Q16L96","Tissue development"
"Q16LU2","Tissue development"
"Q16LX7","Tissue development"
"Q16M45","Tissue development"
"Q16PT5","Tissue development"
"Q16R65","Tissue development"
"Q16RM1","Tissue development"
"Q16S36","Tissue development"
"Q16SB0","Tissue development"
"Q16TM2","Tissue development"
"Q16U10","Tissue development"
"Q16U87","Tissue development"
"Q16W03","Tissue development"
"Q16WM1","Tissue development"
"Q16WV5","Tissue development"
"Q16XT3","Tissue development"
"Q16Y82","Tissue development"
"Q16YG3","Tissue development"
"Q16YG8","Tissue development"
"Q16YZ8","Tissue development"
"Q16YZ9","Tissue development"
"Q170K4","Tissue development"
"Q170K8","Tissue development"
"Q172A6","Tissue development"
"Q172L3","Tissue development"
"Q174W8","Tissue development"
"Q17BN5","Tissue development"
"Q17BY7","Tissue development"
"Q17C29","Tissue development"
"Q17C93","Tissue development"
"Q17DL2","Tissue development"
"Q17E44","Tissue development"
"Q17EB3","Tissue development"
"Q17EP7","Tissue development"
"Q17G69","Tissue development"
"Q17HP2","Tissue development"
"Q17HS6","Tissue development"
"Q17I67","Tissue development"
"Q17IA0","Tissue development"
"Q17IK5","Tissue development"
"Q17J33","Tissue development"
"Q17JY3","Tissue development"
"Q17K67","Tissue development"
"Q17K68","Tissue development"
"Q17KU1","Tissue development"
"Q17L66","Tissue development"
"Q17L67","Tissue development"
"Q17MX1","Tissue development"
"Q17NJ1","Tissue development"
"Q17NP6","Tissue development"
"Q0IE98","Olfactory behavior"
"Q0IE99","Olfactory behavior"
"Q16FK4","Olfactory behavior"
"Q16IW8","Olfactory behavior"
"Q16LS6","Olfactory behavior"
"Q16LU2","Olfactory behavior"
"Q16P38","Olfactory behavior"
"Q16Z01","Olfactory behavior"
"Q17B43","Olfactory behavior"
"Q17B44","Olfactory behavior"
"Q17CG1","Olfactory behavior"
"Q17D24","Olfactory behavior"
"Q17F07","Olfactory behavior"
"Q17F08","Olfactory behavior"
"Q17MI1","Olfactory behavior"
"Q0IFC5","Memory"
"Q16FK4","Memory"
"Q16IW8","Memory"
"Q16LS6","Memory"
"Q16M53","Memory"
"Q16M54","Memory"
"Q16N83","Memory"
"Q16PP6","Memory"
"Q16RU6","Memory"
"Q16Y82","Memory"
"Q16Z01","Memory"
"Q170V1","Memory"
"Q17B43","Memory"
"Q17B44","Memory"
"Q17CG1","Memory"
"Q17F07","Memory"
"Q17F08","Memory"
"Q17IA0","Memory"
"Q0IE98","Cell projection organization"
"Q0IE99","Cell projection organization"
"Q0IFA2","Cell projection organization"
"Q0IFC5","Cell projection organization"
"Q16I88","Cell projection organization"
"Q16LU2","Cell projection organization"
"Q16M53","Cell projection organization"
"Q16M54","Cell projection organization"
"Q16N83","Cell projection organization"
"Q16N85","Cell projection organization"
"Q16NB0","Cell projection organization"
"Q16PP6","Cell projection organization"
"Q16R23","Cell projection organization"
"Q16R65","Cell projection organization"
"Q16RU6","Cell projection organization"
"Q16SB0","Cell projection organization"
"Q16UG5","Cell projection organization"
"Q16W03","Cell projection organization"
"Q16WF1","Cell projection organization"
"Q16WM1","Cell projection organization"
"Q16X87","Cell projection organization"
"Q16XT3","Cell projection organization"
"Q16Y82","Cell projection organization"
"Q16YZ8","Cell projection organization"
"Q16YZ9","Cell projection organization"
"Q170K4","Cell projection organization"
"Q170K8","Cell projection organization"
"Q170V1","Cell projection organization"
"Q174W8","Cell projection organization"
"Q17BY7","Cell projection organization"
"Q17C29","Cell projection organization"
"Q17C39","Cell projection organization"
"Q17E44","Cell projection organization"
"Q17HG6","Cell projection organization"
"Q17HS6","Cell projection organization"
"Q17I67","Cell projection organization"
"Q17IA0","Cell projection organization"
"Q17LI9","Cell projection organization"
"Q17M42","Cell projection organization"
"Q17MT6","Cell projection organization"
"Q17MX1","Cell projection organization"
"Q17MX6","Cell projection organization"
"Q17MX7","Cell projection organization"
"Q17N01","Cell projection organization"
"Q17NP6","Cell projection organization"
"Q17PG3","Cell projection organization"
"Q17PT9","Cell projection organization"
"Q17PU2","Cell projection organization"
"Q16HG5","Negative regulation of cellular amide metabolic process"
"Q16IY0","Negative regulation of cellular amide metabolic process"
"Q16M53","Negative regulation of cellular amide metabolic process"
"Q16M54","Negative regulation of cellular amide metabolic process"
"Q16N83","Negative regulation of cellular amide metabolic process"
"Q16VZ3","Negative regulation of cellular amide metabolic process"
"Q170V1","Negative regulation of cellular amide metabolic process"
"Q174C4","Negative regulation of cellular amide metabolic process"
"Q177R3","Negative regulation of cellular amide metabolic process"
"Q17C29","Negative regulation of cellular amide metabolic process"
"Q17E15","Negative regulation of cellular amide metabolic process"
"Q17IM8","Negative regulation of cellular amide metabolic process"
"Q17L66","Negative regulation of cellular amide metabolic process"
"Q17L67","Negative regulation of cellular amide metabolic process"
"Q17NC1","Negative regulation of cellular amide metabolic process"
"Q17NT7","Negative regulation of cellular amide metabolic process"
"Q0IE98","Behavior"
"Q0IE99","Behavior"
"Q0IFC5","Behavior"
"Q16EP6","Behavior"
"Q16FK4","Behavior"
"Q16IW8","Behavior"
"Q16LS6","Behavior"
"Q16LU2","Behavior"
"Q16M53","Behavior"
"Q16M54","Behavior"
"Q16N83","Behavior"
"Q16ND4","Behavior"
"Q16NP6","Behavior"
"Q16P38","Behavior"
"Q16PP6","Behavior"
"Q16QU1","Behavior"
"Q16RU6","Behavior"
"Q16TV9","Behavior"
"Q16UG5","Behavior"
"Q16Y82","Behavior"
"Q16Z01","Behavior"
"Q170V1","Behavior"
"Q17AG5","Behavior"
"Q17AX2","Behavior"
"Q17B43","Behavior"
"Q17B44","Behavior"
"Q17C29","Behavior"
"Q17C39","Behavior"
"Q17CG1","Behavior"
"Q17D24","Behavior"
"Q17F07","Behavior"
"Q17F08","Behavior"
"Q17IA0","Behavior"
"Q17KU1","Behavior"
"Q17MI1","Behavior"
"Q17MX6","Behavior"
"Q17MX7","Behavior"
"Q17PT9","Behavior"
"Q17PU2","Behavior"
"J9EAN8","Cellular component organization"
"J9EBD1","Cellular component organization"
"Q0C7B1","Cellular component organization"
"Q0IE98","Cellular component organization"
"Q0IE99","Cellular component organization"
"Q0IFA2","Cellular component organization"
"Q0IFC5","Cellular component organization"
"Q16F46","Cellular component organization"
"Q16FK4","Cellular component organization"
"Q16G89","Cellular component organization"
"Q16H46","Cellular component organization"
"Q16HG5","Cellular component organization"
"Q16HK0","Cellular component organization"
"Q16I15","Cellular component organization"
"Q16I88","Cellular component organization"
"Q16IF7","Cellular component organization"
"Q16II4","Cellular component organization"
"Q16II5","Cellular component organization"
"Q16IN4","Cellular component organization"
"Q16IW8","Cellular component organization"
"Q16JQ4","Cellular component organization"
"Q16KA6","Cellular component organization"
"Q16LK0","Cellular component organization"
"Q16LK2","Cellular component organization"
"Q16LS6","Cellular component organization"
"Q16LU2","Cellular component organization"
"Q16M45","Cellular component organization"
"Q16M53","Cellular component organization"
"Q16M54","Cellular component organization"
"Q16MM1","Cellular component organization"
"Q16N83","Cellular component organization"
"Q16N85","Cellular component organization"
"Q16NB0","Cellular component organization"
"Q16ND4","Cellular component organization"
"Q16NS4","Cellular component organization"
"Q16PP6","Cellular component organization"
"Q16PW9","Cellular component organization"
"Q16PX0","Cellular component organization"
"Q16QJ6","Cellular component organization"
"Q16R23","Cellular component organization"
"Q16R65","Cellular component organization"
"Q16RN4","Cellular component organization"
"Q16RU6","Cellular component organization"
"Q16SB0","Cellular component organization"
"Q16SI7","Cellular component organization"
"Q16TR7","Cellular component organization"
"Q16U10","Cellular component organization"
"Q16U90","Cellular component organization"
"Q16UG5","Cellular component organization"
"Q16VR4","Cellular component organization"
"Q16W03","Cellular component organization"
"Q16WA7","Cellular component organization"
"Q16WF1","Cellular component organization"
"Q16WM1","Cellular component organization"
"Q16X87","Cellular component organization"
"Q16XT3","Cellular component organization"
"Q16Y82","Cellular component organization"
"Q16YG3","Cellular component organization"
"Q16YG8","Cellular component organization"
"Q16YK1","Cellular component organization"
"Q16YQ3","Cellular component organization"
"Q16YZ8","Cellular component organization"
"Q16YZ9","Cellular component organization"
"Q16ZN0","Cellular component organization"
"Q170K4","Cellular component organization"
"Q170K8","Cellular component organization"
"Q170V1","Cellular component organization"
"Q171J8","Cellular component organization"
"Q172A6","Cellular component organization"
